YEAR,SEGMENT_ID,UNIQUEID,F_ID,SPECIES,TAGNUMBER,WEIGHT,LENGTH,KN,OTOLITH,RAYSPINE,SCALE,FTPREFIX,FTNUM,FTMR,CWTYN,DANGLER,SCUTELOC,SCUTENUM,ELHV,ELCOLOR,ERHV,ERCOLOR,OTHER_TAG_INFO
2017.00,9,195446.00,1873323.00,PDSG,4626581E0E,2385.00,886.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195447.00,1873339.00,PDSG,47133F0B4D,30.00,270.00,1,,,,,,,N,N,L,8,V,U,,N,
2017.00,9,194998.00,1869921.00,PDSG,4627463568,2630.00,859.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194998.00,1869922.00,PDSG,462764734F,2190.00,850.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195188.00,1871238.00,PDSG,46271E7B23,1964.00,824.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195188.00,1871239.00,SNSG,0A1366627C,506.00,509.00,,,,,N,3435,R,,,,,,,,,
2017.00,9,195227.00,1871992.00,PDSG,4627061C6F,2740.00,925.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195450.00,1873357.00,PDSG,4719016751,815.00,640.00,1,,,,,,,N,N,L,6,V,P,,N,
2017.00,9,195453.00,1873393.00,PDSG,436160355D,1590.00,785.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194842.00,1868405.00,PDSG,48770B6F6C,1090.00,673.00,1,,,,,,,Y,N,N,,,N,X,P,
2017.00,9,195034.00,1870226.00,PDSG,46265D5233,530.00,560.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195211.00,1871247.00,PDSG,487D625305,1028.00,680.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195212.00,1871261.00,PDSG,462777774A,554.00,665.00,1,,,,,,,N,N,R,4,,N,,N,
2017.00,9,195458.00,1873437.00,PDSG,4626581E0E,2330.00,887.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194846.00,1868455.00,PDSG,6C00112742,4540.00,1052.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195366.00,1872812.00,PDSG,4626773563,2400.00,880.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195368.00,1872823.00,PDSG,4626692363,428.00,515.00,1,,,,,,,N,N,R,4,V,U,,N,
2017.00,9,195369.00,1872827.00,PDSG,4626697F38,542.00,606.00,1,,,,,,,N,N,N,,H,Y,V,V,
2017.00,9,195369.00,1872828.00,PDSG,462750002B,3990.00,1042.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195371.00,1872846.00,PDSG,4627156C74,2768.00,940.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195371.00,1872847.00,PDSG,430F777843,3860.00,1042.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195392.00,1872853.00,PDSG,412C242F5E,1080.00,681.00,1,,,,,,,Y,N,N,,X,R,,N,
2017.00,9,195582.00,1874253.00,PDSG,4627683C26,695.00,619.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,194308.00,1864383.00,PDSG,4627763C76,840.00,660.00,1,,,,,,,N,N,R,5,X,U,,N,
2017.00,9,195682.00,1875115.00,PDSG,4718466860,1225.00,718.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194717.00,1867347.00,PDSG,6C00112820,1000.00,627.00,1,,,,,,,N,N,R,3,H,U,,N,
2017.00,9,195395.00,1872860.00,PDSG,44427F584E,2850.00,903.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195396.00,1872877.00,SNSG,0A13666360,900.00,640.00,,,,,N,4297,R,,,,,,,,,
2017.00,9,195397.00,1872880.00,PDSG,487E267E07,418.00,541.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195397.00,1872881.00,PDSG,4704127433,824.00,610.00,1,,,,,,,N,N,N,,,N,,N,pectoral fin ray already been taken
2017.00,9,195397.00,1872882.00,PDSG,444309355E,1446.00,755.00,1,,,,,,,N,N,N,,V,Y,V,R,
2017.00,9,195523.00,1874291.00,PDSG,47157F767C,1230.00,725.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195130.00,1870832.00,PDSG,4442066A5E,2160.00,866.00,1,,,,,,,N,N,N,,V,Y,V,R,
2017.00,9,195133.00,1870839.00,PDSG,4442721E56,1600.00,763.00,1,,,,,,,N,N,N,,V,Y,V,R,
2017.00,9,195143.00,1870885.00,PDSG,486B070D09,850.00,665.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194782.00,1867925.00,PDSG,44256D601B,2970.00,943.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195315.00,1872291.00,PDSG,487E691C00,676.00,608.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195318.00,1872298.00,PDSG,4626583146,428.00,529.00,1,,,,,,,N,N,N,,H,P,,N,
2017.00,9,195294.00,1872906.00,PDSG,48685D1608,3234.00,975.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195295.00,1872916.00,PDSG,4627152F1A,3690.00,1000.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195298.00,1872931.00,PDSG,47163F3D26,3288.00,945.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194537.00,1866390.00,PDSG,4627197239,490.00,530.00,1,,,,,,,N,N,N,,X,Y,V,V,
2017.00,9,194538.00,1866393.00,PDSG,46264E176C,590.00,566.00,1,,,,,,,N,N,R,3,H,P,,N,
2017.00,9,194538.00,1866394.00,PDSG,4254511E6D,710.00,583.00,1,,,,,,,N,N,N,,V,U,X,G,
2017.00,9,194753.00,1867582.00,PDSG,490030317F,440.00,530.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195329.00,1872330.00,PDSG,412C646B5C,2656.00,906.00,1,,,,,,,N,N,N,,V,Y,V,R,
2017.00,9,195528.00,1874368.00,PDSG,44441F5261,1445.00,778.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195528.00,1874369.00,PDSG,4349020B20,3050.00,1028.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194727.00,1867412.00,PDSG,6C00112858,2160.00,848.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194443.00,1865653.00,PDSG,435D647D6D,976.00,654.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195299.00,1872373.00,PDSG,4A46641748,758.00,607.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195300.00,1872389.00,SNSG,4C3D000C5A,754.00,582.00,,,,,N,4729,R,,,,,,,,,
2017.00,9,195565.00,1873868.00,PDSG,43496F3116,680.00,625.00,1,,,,,,,N,N,R,4,V,G,,N,
2017.00,9,194742.00,1867537.00,PDSG,46271B1A62,570.00,579.00,1,,,,,,,N,N,R,4,H,G,,N,
2017.00,9,194784.00,1868033.00,PDSG,4618571A48,1780.00,853.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195375.00,1872450.00,PDSG,4626772F6F,490.00,595.00,1,,,,,,,N,N,N,,H,Y,V,V,
2017.00,9,193860.00,1860847.00,PDSG,462708423C,840.00,637.00,1,,,,,,,N,N,L,6,V,O,,N,
2017.00,9,195602.00,1874468.00,PDSG,47157F767C,1180.00,721.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195607.00,1874487.00,PDSG,47155E5937,1545.00,760.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195609.00,1874500.00,PDSG,471553297C,470.00,539.00,1,,,,,,,N,N,R,4,V,U,,N,
2017.00,9,195615.00,1874525.00,PDSG,4713130173,1460.00,771.00,1,,,,,,,N,N,N,,H,R,,N,
2017.00,9,194756.00,1867676.00,PDSG,487F490D2E,410.00,521.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195664.00,1874924.00,PDSG,44235B7567,2650.00,966.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194985.00,1869764.00,PDSG,4443167B0B,2550.00,920.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,193862.00,1860914.00,PDSG,4628020004,930.00,658.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,193864.00,1860928.00,PDSG,46277F2223,1510.00,710.00,1,,,,,,,N,N,N,,H,Y,,N,
2017.00,9,195336.00,1872509.00,PDSG,46264C5368,3228.00,950.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195598.00,1874646.00,PDSG,46273D1555,990.00,674.00,1,,,,,,,N,N,R,4,H,G,,N,
2017.00,9,194835.00,1868354.00,PDSG,47036D5057,710.00,603.00,1,,,,,,,N,N,N,,H,R,,N,
2017.00,9,194981.00,1869665.00,PDSG,46271A083C,1670.00,821.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194979.00,1869695.00,PDSG,4627114942,820.00,677.00,1,,,,,,,N,N,R,5,,N,,N,
2017.00,9,195337.00,1872521.00,PDSG,4627273324,2662.00,923.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195338.00,1872533.00,PDSG,4626697F38,558.00,606.00,1,,,,,,,N,N,N,,H,Y,V,V,
2017.00,9,195378.00,1872541.00,PDSG,432A191F35,2854.00,937.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195378.00,1872542.00,PDSG,48643A7120,4364.00,1049.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195561.00,1873961.00,PDSG,4426150328,2435.00,867.00,1,,,,,,,N,N,N,,,N,V,Y,
2017.00,9,195516.00,1874684.00,PDSG,4875255C5A,3515.00,940.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194975.00,1869734.00,PDSG,4719256C1B,260.00,471.00,1,,,,,,,N,N,N,,V,U,,N,
2017.00,9,195380.00,1872562.00,PDSG,4716224B2F,2908.00,957.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195305.00,1872606.00,PDSG,462640060D,86.00,320.00,1,,,,,,,N,N,L,8,V,U,,N,
2017.00,9,195563.00,1873983.00,PDSG,4627017870,4055.00,1035.00,1,,,,,,,N,N,N,,,N,,N,Malfunctioning PIT tag detected with CWT reader
2017.00,9,195533.00,1874020.00,PDSG,4625334103,140.00,320.00,1,,,,,,,N,N,L,8,V,U,,N,"""Scute # was L-9"
2017.00,9,195537.00,1874723.00,PDSG,4713130173,1535.00,772.00,1,,,,,,,N,N,N,,H,R,,N,
2017.00,9,194615.00,1866849.00,PDSG,44434E124E,800.00,635.00,1,,,,,,,N,U,N,,X,P,,N,
2017.00,9,194616.00,1866852.00,PDSG,46274E2656,1480.00,731.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194073.00,1862502.00,PDSG,4716200C3C,3462.00,993.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195306.00,1872613.00,PDSG,,552.00,560.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195308.00,1872624.00,PDSG,44430B5F31,2224.00,865.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195401.00,1872649.00,PDSG,436160355D,1626.00,792.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195292.00,1872656.00,PDSG,4627652F00,868.00,610.00,1,,,,,,,N,N,R,3,V,Y,,N,
2017.00,9,195292.00,1872657.00,PDSG,46272D1F4B,2810.00,920.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195534.00,1874029.00,PDSG,465B304E16,2150.00,855.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195536.00,1874039.00,PDSG,48686D481C,405.00,521.00,1,,,,,,,N,N,R,4,V,U,,N,
2017.00,9,195543.00,1874068.00,PDSG,46257F3630,2860.00,965.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194908.00,1868924.00,PDSG,4704491A08,1550.00,753.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194908.00,1868926.00,SNSG,4704314876,920.00,621.00,,,,,M,36764,M,N,N,N,,,N,,N,
2017.00,9,194911.00,1868960.00,PDSG,460E344873,2750.00,951.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194338.00,1864674.00,SNSG,0A1366625D,950.00,626.00,,,,,N,4516,R,N,N,N,,,N,,N,
2017.00,9,195293.00,1872663.00,PDSG,6C00112148,802.00,652.00,1,,,,,,,N,N,R,5,V,G,,N,
2017.00,9,195309.00,1872673.00,PDSG,46264F2412,644.00,571.00,1,,,,,,,N,N,N,,H,P,,N,
2017.00,9,195341.00,1872682.00,PDSG,432B6F614C,1680.00,772.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195353.00,1872689.00,PDSG,46265A4840,978.00,696.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195353.00,1872690.00,PDSG,487E661F3F,1260.00,735.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,194183.00,1863541.00,PDSG,6C00030051,366.00,507.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,194184.00,1863551.00,PDSG,4900523D32,802.00,604.00,1,,,,,,,N,N,L,4,,N,,N,
2017.00,9,194184.00,1863552.00,PDSG,471A1B7E05,2186.00,860.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194189.00,1863573.00,PDSG,4442136561,2048.00,760.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194189.00,1863574.00,PDSG,43133E0936,2188.00,850.00,1,,,,,,,N,N,N,,V,Y,V,R,
2017.00,9,195569.00,1874124.00,PDSG,4627251932,470.00,549.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195571.00,1874129.00,PDSG,4626052C05,915.00,673.00,1,,,,,,,N,N,N,,V,G,,N,
2017.00,9,195572.00,1874135.00,PDSG,4A48424308,565.00,584.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195573.00,1874145.00,PDSG,4626482912,560.00,560.00,1,,,,,,,N,N,R,3,V,R,,N,
2017.00,9,195576.00,1874166.00,PDSG,487E665623,760.00,635.00,1,,,,,,,N,N,L,5,,N,,N,
2017.00,9,195391.00,1872803.00,PDSG,461D653F56,2932.00,933.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,195391.00,1872804.00,PDSG,47131D214C,3370.00,979.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,9,194942.00,1869450.00,PDSG,44270C2912,1740.00,845.00,1,,,,,,,N,N,N,,,N,H,Y,
2016.00,10,182941.00,1772130.00,PDSG,444330405B,3002.00,955.00,1,,,,,,,N,N,N,,,N,,N,
2016.00,10,183359.00,1778683.00,PDSG,470A6E150A,1003.00,711.00,1,,,,,,,N,N,N,,,N,,N,
2016.00,10,183359.00,1778684.00,PDSG,470439447D,2274.00,886.00,1,,,,,,,N,N,N,,V,Y,V,R,
2016.00,10,183342.00,1778694.00,PDSG,4707285246,684.00,639.00,1,,,,,,,N,N,R,4,,N,,N,
2016.00,10,183761.00,1781721.00,PDSG,470C323740,2450.00,889.00,1,,,,,,,N,N,N,,,N,,N,
2016.00,10,187463.00,1804402.00,SNSG,,60.00,185.00,,,,,,,,,,,,,,,,
2016.00,10,185474.00,1795461.00,PDSG,4369492F0F,1490.00,772.00,1,,,,,,,N,N,N,,V,Y,V,R,
2016.00,10,184181.00,1785764.00,PDSG,47075E2841,700.00,612.00,1,,,,,,,N,N,L,7,,N,,N,
2016.00,10,183880.00,1782342.00,PDSG,47040D0F22,1380.00,766.00,1,,X,,,,,N,N,N,,,N,,N,
2016.00,10,185478.00,1795528.00,PDSG,47075E2841,690.00,608.00,1,,,,,,,N,N,L,7,,N,,N,
2016.00,10,184275.00,1786246.00,PDSG,4704691643,1160.00,686.00,1,,,,,,,N,N,N,,,N,,N,
2016.00,10,183681.00,1781540.00,PDSG,43133A4608,1807.00,825.00,1,,,,,,,N,N,N,,V,Y,V,R,
2016.00,10,185739.00,1796405.00,PDSG,4703700073,500.00,548.00,1,,,,,,,N,N,L,6,,N,,N,
2016.00,10,189009.00,1816448.00,SNSG,,,96.00,,,,,,,,,,,,,,,,
2016.00,10,187738.00,1805480.00,SNSG,,,41.00,,,,,,,,,,,,,,,,
2016.00,10,188559.00,1811387.00,SNSG,,,39.00,,,,,,,,,,,,,,,,
2016.00,10,188560.00,1811553.00,SNSG,,,58.00,,,,,,,,,,,,,,,,
2016.00,10,188456.00,1810319.00,SNSG,,,70.00,,,,,,,,,,,,,,,,
2016.00,10,188459.00,1810359.00,SNSG,,,44.00,,,,,,,,,,,,,,,,
2016.00,10,188459.00,1810360.00,SNSG,,,67.00,,,,,,,,,,,,,,,,
2016.00,10,188459.00,1810361.00,SNSG,,,53.00,,,,,,,,,,,,,,,,
2016.00,10,188460.00,1810367.00,SNSG,,,62.00,,,,,,,,,,,,,,,,
2016.00,10,192829.00,1853796.00,PDSG,4705756D45,1150.00,693.00,1,,,,,,,N,N,N,,H,Y,,N,
2016.00,10,188422.00,1810015.00,SNSG,,,55.00,,,,,,,,,,,,,,,,
2016.00,10,188424.00,1810115.00,SNSG,,,59.00,,,,,,,,,,,,,,,,
2016.00,10,188424.00,1810116.00,SNSG,,,65.00,,,,,,,,,,,,,,,,
2016.00,10,188427.00,1810132.00,SNSG,,,63.00,,,,,,,,,,,,,,,,
2016.00,10,188427.00,1810133.00,SNSG,,,85.00,,,,,,,,,,,,,,,,
2016.00,10,188428.00,1810141.00,SNSG,,,72.00,,,,,,,,,,,,,,,,
2016.00,10,191730.00,1845740.00,SNSG,,,97.00,,,,,,,,,,,,,,,,
2016.00,10,191730.00,1845741.00,SNSG,,,112.00,,,,,,,,,,,,,,,,
2016.00,10,191731.00,1845750.00,SNSG,,,42.00,,,,,,,,,,,,,,,,
2016.00,10,191731.00,1845751.00,SNSG,,,42.00,,,,,,,,,,,,,,,,
2016.00,10,191738.00,1845764.00,SNSG,,,42.00,,,,,,,,,,,,,,,,
2016.00,10,191724.00,1845778.00,SNSG,,,118.00,,,,,,,,,,,,,,,,
2016.00,10,191724.00,1845779.00,SNSG,,,49.00,,,,,,,,,,,,,,,,
2016.00,10,191724.00,1845780.00,SNSG,,,50.00,,,,,,,,,,,,,,,,
2016.00,10,191733.00,1845794.00,SNSG,,,30.00,,,,,,,,,,,,,,,,
2016.00,10,191737.00,1845818.00,SNSG,,,86.00,,,,,,,,,,,,,,,,
2016.00,10,191737.00,1845819.00,SNSG,,,47.00,,,,,,,,,,,,,,,,
2016.00,10,191737.00,1845820.00,SNSG,,,50.00,,,,,,,,,,,,,,,,
2016.00,10,187674.00,1805218.00,SNSG,,,87.00,,,,,,,,,,,,,,,,
2016.00,10,188997.00,1816387.00,SNSG,,,90.00,,,,,,,,,,,,,,,,
2016.00,10,188997.00,1816388.00,SNSG,,,75.00,,,,,,,,,,,,,,,,
2016.00,10,189001.00,1816406.00,PDSG,470373741E,90.00,322.00,1,,,,,,,N,N,R,8,H,G,,N,
2016.00,10,189003.00,1816415.00,SNSG,,,68.00,,,,,,,,,,,,,,,,
2016.00,10,189009.00,1816447.00,SNSG,,,94.00,,,,,,,,,,,,,,,,
2016.00,10,193139.00,1854717.00,PDSG,47042C2B38,2090.00,859.00,1,,,,,,,N,N,N,,,N,H,Y,
2016.00,10,193140.00,1854722.00,PDSG,4704125727,990.00,660.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,193634.00,1857725.00,PDSG,6C00116723,350.00,520.00,1,,,,,,,N,N,L,6,,N,,N,
2016.00,10,182941.00,1772131.00,PDSG,471534482C,1873.00,820.00,1,,,,,,,N,N,N,,,N,,N,
2016.00,10,187461.00,1804382.00,SNSG,,10.00,140.00,,,,,,,,,,,,,,,,
2017.00,10,195810.00,1876025.00,PDSG,6C00112826,430.00,526.00,1,,,,,,,N,N,R,3,H,U,,N,
2017.00,10,193938.00,1861305.00,PDSG,4705740E3C,2130.00,895.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,197485.00,1881678.00,USG,,,24.00,,,,,,,,,,,,,,,,
2017.00,10,197486.00,1881692.00,USG,,,25.00,,,,,,,,,,,,,,,,
2017.00,10,194251.00,1863846.00,PDSG,4704071213,3220.00,957.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,194595.00,1866769.00,PDSG,432C27714B,700.00,602.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,194606.00,1866827.00,PDSG,4704135507,370.00,523.00,1,,,,,,,N,N,N,,,N,V,Y,
2017.00,10,194383.00,1865140.00,PDSG,4706037026,900.00,621.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,10,194375.00,1865157.00,PDSG,470C370B79,860.00,600.00,1,,,,,,,N,N,N,,H,P,,N,
2016.00,11,184084.00,1784667.00,PDSG,4707635C6B,2230.00,862.00,1,,,,,,,N,N,N,,,N,,N,
2016.00,11,188701.00,1813884.00,SNSG,,,65.00,,,,,,,,,,,,,,,,
2016.00,11,188707.00,1813971.00,SNSG,,,78.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814008.00,SNSG,,,80.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814009.00,SNSG,,,131.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814010.00,SNSG,,,87.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814011.00,SNSG,,,79.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814012.00,SNSG,,,59.00,,,,,,,,,,,,,,,,
2016.00,11,188699.00,1814013.00,SNSG,,,61.00,,,,,,,,,,,,,,,,
2016.00,11,190292.00,1829700.00,SNSG,,,116.00,,,,,,,,,,,,,,,,
2017.00,11,197244.00,1880840.00,USG,,,150.00,,,,,,,,N,N,N,,,N,,N,
2017.00,11,194499.00,1865894.00,PDSG,4627480529,1520.00,785.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196147.00,1876998.00,PDSG,4704550E5B,14000.00,1369.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196156.00,1877007.00,PDSG,7F7D291A07,18000.00,1453.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196171.00,1877022.00,PDSG,132313521A,17000.00,1450.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196187.00,1877038.00,PDSG,220F01755C,27550.00,1544.00,2,,,,,,,N,N,N,,,N,,N,
2017.00,22,196194.00,1877045.00,PDSG,1F50072169,12500.00,1365.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196146.00,1877054.00,PDSG,470A754E14,5400.00,1172.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196363.00,1877622.00,PDSG,7F7D2D723D,17000.00,1502.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196618.00,1878411.00,PDSG,44440A7B73,14500.00,1426.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196621.00,1878414.00,PDSG,7F7B023408,15500.00,1469.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196621.00,1878415.00,PDSG,115712453A,15000.00,1313.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196621.00,1878416.00,PDSG,1F4A3E1455,15500.00,1397.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196622.00,1878417.00,PDSG,7F7B031F17,20000.00,1434.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196622.00,1878418.00,PDSG,7F7B024F2D,15000.00,1460.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196927.00,1879222.00,PDSG,7F7D24754C,20000.00,1558.00,1,,,,,,,N,U,N,,,N,,N,
2017.00,22,196929.00,1879224.00,PDSG,1F4A0B1A72,15000.00,1441.00,1,,,,,,,N,N,N,,,N,,N,code 71 implanted
2017.00,22,196949.00,1879274.00,PDSG,1F50072169,12000.00,1305.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196950.00,1879275.00,PDSG,444334021A,17000.00,1435.00,1,,,,,,,N,N,N,,,N,,N,
2017.00,22,196956.00,1879281.00,PDSG,115633183A,15000.00,1375.00,1,,,,,,,N,N,N,,,N,,N,
